capture_id,class,pcap_path,csv_path,pcap_size,row_count,prototype_distance,prototype_margin,selection_rank,split
normal:20250705_112534,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_112534.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_112534.csv,7445022,45,0.43809178348668565,,94,validation
normal:20250705_112827,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_112827.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_112827.csv,1059752,18,0.5094373689300252,,752,train
normal:20250705_113230,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_113230.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_113230.csv,4288953,35,0.3935595450884819,,406,train
normal:20250705_113349,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_113349.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_113349.csv,8295030,69,1.0510741013956477,,2158,train
normal:20250705_113417,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_113417.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_113417.csv,3359054,31,0.8324701931395879,,1677,train
normal:20250705_113439,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_113439.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_113439.csv,2914701,29,0.4074907090646448,,443,train
normal:20250705_113450,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_113450.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_113450.csv,1646235,47,0.21817890379696153,,45,train
normal:20250705_113739,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_113739.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_113739.csv,3930651,37,0.8297049088168142,,1670,train
normal:20250705_113837,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_113837.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_113837.csv,4464291,58,0.47329699855324325,,624,train
normal:20250705_113858,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_113858.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_113858.csv,11455467,13,0.41480096904052155,,461,train
normal:20250705_113948,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_113948.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_113948.csv,2236065,7,0.8696196971736372,,1782,train
normal:20250705_114039,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_114039.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_114039.csv,6115006,69,0.5240795302947995,,798,train
normal:20250705_114059,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_114059.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_114059.csv,7713132,23,0.624633802199565,,1091,train
normal:20250705_114104,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_114104.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_114104.csv,1414514,26,1.0927151639373007,,2201,train
normal:20250705_114131,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_114131.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_114131.csv,10300109,15,0.8424047292486978,,1708,train
normal:20250705_114305,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_114305.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_114305.csv,2362359,67,1.7114485681235039,,715,test
normal:20250705_114341,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_114341.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_114341.csv,3341566,18,0.5985138679858905,,285,test
normal:20250705_114652,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_114652.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_114652.csv,12834452,61,0.655275815014184,,190,validation
normal:20250705_114854,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_114854.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_114854.csv,4713018,67,0.15497170456829606,,11,train
normal:20250705_115005,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_115005.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_115005.csv,2496651,28,0.889315850046848,,1828,train
normal:20250705_115058,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_115058.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_115058.csv,546854,22,0.4386293886056475,,95,validation
normal:20250705_115112,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_115112.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_115112.csv,2051611,35,0.39814554092758975,,112,test
normal:20250705_115312,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_115312.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_115312.csv,961690,34,0.4928256198420653,,179,test
normal:20250705_115410,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_115410.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_115410.csv,6892455,36,0.42671113412129413,,133,test
normal:20250705_115424,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_115424.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_115424.csv,20937948,45,0.34290412613356386,,268,train
normal:20250705_115533,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_115533.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_115533.csv,1145254,20,0.27972072066907805,,129,train
normal:20250705_115700,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_115700.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_115700.csv,3849669,22,0.2367205090288036,,62,train
normal:20250705_115715,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_115715.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_115715.csv,1119106,34,0.5703905245429812,,159,validation
normal:20250705_115806,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_115806.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_115806.csv,5977709,58,0.6921860956652919,,1307,train
normal:20250705_115822,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_115822.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_115822.csv,3268270,29,0.5,,717,train
normal:20250705_115847,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_115847.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_115847.csv,2311086,24,1.1386964391738243,,2250,train
normal:20250705_115954,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_115954.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_115954.csv,2713620,13,0.814570817299053,,1626,train
normal:20250705_120054,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_120054.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_120054.csv,2658511,28,1.1142575497782339,,626,test
normal:20250705_120416,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_120416.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_120416.csv,1799204,52,1.0026875880533725,,2093,train
normal:20250705_120610,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_120610.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_120610.csv,16517254,121,2.092633051921756,,2613,train
normal:20250705_120952,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_120952.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_120952.csv,3428234,78,1.0594989611925634,,2166,train
normal:20250705_121141,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_121141.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_121141.csv,1427702,10,1.0684169184086634,,2181,train
normal:20250705_121433,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_121433.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_121433.csv,3419839,47,1.8112788834273545,,2547,train
normal:20250705_121530,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_121530.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_121530.csv,7868534,17,0.6169913530940918,,1071,train
normal:20250705_121652,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_121652.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_121652.csv,6502409,52,1.4303777375933184,,350,validation
normal:20250705_121709,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_121709.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_121709.csv,1172432,20,0.8614800387518151,,1762,train
normal:20250705_121745,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_121745.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_121745.csv,3279124,17,1.0178239168315646,,2121,train
normal:20250705_122007,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_122007.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_122007.csv,1898561,29,1.6919489837843282,,2517,train
normal:20250705_122050,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_122050.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_122050.csv,1592029,17,1.643381259634514,,2498,train
normal:20250705_122246,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_122246.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_122246.csv,8242805,53,1.134861203533499,,633,test
normal:20250705_122901,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_122901.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_122901.csv,530838,17,0.9359979281168072,,1912,train
normal:20250705_123115,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_123115.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_123115.csv,1259774,11,0.6709196194911831,,1238,train
normal:20250705_123429,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_123429.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_123429.csv,3206314,40,1.3485714832887585,,2384,train
normal:20250705_123725,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_123725.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_123725.csv,1127176,16,0.6672497325520967,,342,test
normal:20250705_124423,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_124423.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_124423.csv,2324750,20,0.8206901345179276,,1642,train
normal:20250705_124537,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_124537.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_124537.csv,2694486,14,2.0010729613733904,,2597,train
normal:20250705_124651,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_124651.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_124651.csv,3505847,29,1.16537045400614,,2269,train
normal:20250705_124704,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_124704.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_124704.csv,2434149,8,0.7684391211129536,,439,test
normal:20250705_124823,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_124823.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_124823.csv,4455234,46,2.136146315441159,,2620,train
normal:20250705_124922,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_124922.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_124922.csv,1820661,69,0.705494879229458,,1350,train
normal:20250705_124952,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_124952.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_124952.csv,5796596,30,3.206694118464557,,759,test
normal:20250705_125128,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_125128.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_125128.csv,13513173,117,1.9204240662435805,,2572,train
normal:20250705_125318,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_125318.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_125318.csv,3958047,44,3.073070946043081,,2665,train
normal:20250705_125633,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_125633.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_125633.csv,1793848,6,1.0765629895042423,,2185,train
normal:20250705_125854,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_125854.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_125854.csv,920399,18,0.7016745996301548,,1341,train
normal:20250705_130153,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_130153.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_130153.csv,1004143,19,1.7458447227533656,,2530,train
normal:20250705_130242,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_130242.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_130242.csv,2088071,20,2.4524439601494397,,2647,train
normal:20250705_130253,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_130253.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_130253.csv,3297467,22,0.6238865823954812,,1089,train
normal:20250705_130310,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_130310.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_130310.csv,7927109,31,1.1091963719211364,,2222,train
normal:20250705_130356,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_130356.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_130356.csv,1230057,11,1.8232924061950855,,724,test
normal:20250705_130415,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_130415.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_130415.csv,2950183,29,0.7447286465823135,,1451,train
normal:20250705_132822,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_132822.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_132822.csv,575143,29,0.7922875706173194,,455,test
normal:20250705_132837,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_132837.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_132837.csv,2104573,41,0.29399795887718805,,145,train
normal:20250705_132902,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_132902.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_132902.csv,2652592,62,0.4264010708443911,,494,train
normal:20250705_133023,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_133023.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_133023.csv,984266,27,1.311954595765938,,675,test
normal:20250705_133135,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_133135.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_133135.csv,6929922,44,0.4516624235343146,,567,train
normal:20250705_133232,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_133232.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_133232.csv,5091110,101,1.727355072463768,,2528,train
normal:20250705_133614,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_133614.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_133614.csv,3945358,24,0.5645883545231094,,906,train
normal:20250705_133706,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_133706.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_133706.csv,3247502,15,0.6589100062238125,,1196,train
normal:20250705_133720,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_133720.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_133720.csv,4050162,28,0.4378936228992967,,141,test
normal:20250705_133736,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_133736.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_133736.csv,9634699,53,0.5321781545302534,,144,validation
normal:20250705_133752,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_133752.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_133752.csv,3584672,31,1.1336488815519927,,2244,train
normal:20250705_133826,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_133826.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_133826.csv,2601117,24,0.4306231048908121,,137,test
normal:20250705_134032,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134032.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134032.csv,3907964,72,0.5201900527386826,,217,test
normal:20250705_134119,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134119.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134119.csv,4040664,28,1.054581354764432,,2161,train
normal:20250705_134135,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134135.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134135.csv,2911697,26,1.8707470892626141,,2565,train
normal:20250705_134147,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134147.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134147.csv,2459228,10,0.43764761743471026,,520,train
normal:20250705_134231,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134231.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134231.csv,584103,30,1.0999286738450358,,2213,train
normal:20250705_134248,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134248.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134248.csv,4356236,44,0.7340204805759648,,395,test
normal:20250705_134302,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134302.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134302.csv,5651902,28,0.6230925131139775,,175,validation
normal:20250705_134319,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134319.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134319.csv,3406648,37,1.232166725575878,,2324,train
normal:20250705_134410,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134410.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134410.csv,2577558,26,0.6834922836048871,,1281,train
normal:20250705_134437,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134437.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134437.csv,3668900,43,1.5235676462579568,,693,test
normal:20250705_134558,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134558.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134558.csv,4369253,57,1.0,,584,test
normal:20250705_134620,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134620.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134620.csv,8793631,13,0.5135971645439523,,766,train
normal:20250705_134728,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134728.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134728.csv,2282790,7,0.49131891094585434,,119,validation
normal:20250705_134826,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134826.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134826.csv,4498945,78,0.44041409751206473,,528,train
normal:20250705_134853,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134853.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134853.csv,5941428,73,0.5,,718,train
normal:20250705_134907,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134907.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134907.csv,9596876,24,0.3952488281866652,,70,validation
normal:20250705_134943,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_134943.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_134943.csv,8575714,14,0.8274787867428943,,1659,train
normal:20250705_135013,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_135013.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_135013.csv,3502464,46,0.7306163435922146,,1412,train
normal:20250705_135129,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_135129.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_135129.csv,1583035,19,0.6958631129537826,,1317,train
normal:20250705_135324,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_135324.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_135324.csv,1939820,55,0.3968938330059104,,411,train
normal:20250705_135428,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_135428.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_135428.csv,3874476,108,0.2587620649729985,,101,train
normal:20250705_135439,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_135439.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_135439.csv,11425318,58,0.6604791785658694,,334,test
normal:20250705_135459,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_135459.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_135459.csv,1321034,27,0.7013796344436611,,1340,train
normal:20250705_135619,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_135619.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_135619.csv,3843135,36,0.6476776758897834,,1159,train
normal:20250705_135709,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_135709.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_135709.csv,4347042,106,2.137387666032737,,2621,train
normal:20250705_135831,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_135831.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_135831.csv,540873,23,0.7247108867070626,,1397,train
normal:20250705_140514,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_140514.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_140514.csv,6403244,16,0.4037514220463034,,427,train
normal:20250705_140547,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_140547.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_140547.csv,5634622,64,0.7765888892170173,,1545,train
normal:20250705_140612,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_140612.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_140612.csv,3294167,31,0.35766465728500874,,314,train
normal:20250705_140914,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_140914.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_140914.csv,3459170,32,1.75,,2531,train
normal:20250705_141017,NonTor,/data1/zcx/ja4tor/data/ja4tor/normal/pcap/20250705_141017.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/normal-0927/20250705_141017.csv,6468256,52,0.8625615833286138,,1767,train
